10	1.9891e+30	0	0	0	0	0	0	0	0	0	3.285e+23	5.8344e+10	0	0	0	47870	0	0	0	0	4.867e+24	1.07712e+11	0	0	0	35020	0	0	0	0	5.972e+24	1.496e+11	0	0	0	29780	0	0	0	0	6.39e+23	2.27392e+11	0	0	0	24130	0	0	0	0	1.898e+27	7.7792e+11	0	0	0	13070	0	0	0	0	5.683e+26	1.43317e+12	0	0	0	9680	0	0	0	0	8.681e+25	2.87531e+12	0	0	0	6800	0	0	0	0	1.024e+26	4.49548e+12	0	0	0	5430	0	0	0	0	7.342e+22	1.49984e+11	0	0	0	30802	0	0	0	0	
10	1.9891e+30	-549579	-20896.2	0	-0.539737	-0.0273254	0	-5.07847e+23	-4.06083e+22	0	3.285e+23	1.058e+11	1.11333e+11	0	34457.7	62658.5	0	1.27363e+21	1.3404e+21	0	4.867e+24	1.276e+11	7.37668e+10	0	17613.6	39744.8	0	2.57493e+22	1.48871e+22	0	5.972e+24	1.60757e+11	6.09453e+10	0	10554	31709.6	0	2.50798e+22	9.50518e+21	0	6.39e+23	2.32434e+11	4.861e+10	0	4952	24642.3	0	1.47231e+21	3.07926e+20	0	1.898e+27	7.78358e+11	2.61449e+10	0	438.147	13077.4	0	4.15021e+23	1.39462e+22	0	5.683e+26	1.4333e+12	1.93606e+10	0	129.829	9680.87	0	3.68798e+22	4.94129e+20	0	8.681e+25	2.87534e+12	1.36001e+10	0	32.2031	6800.08	0	1.39772e+21	6.57105e+18	0	1.024e+26	4.49549e+12	1.086e+10	0	13.1686	5430.02	0	6.74226e+20	1.61933e+18	0	7.342e+22	1.62459e+11	6.36886e+10	0	11230.8	33213	0	2.99503e+20	1.19209e+20	0	
10	1.9891e+30	-2.12578e+06	-118656	0	-1.03071	-0.0713104	0	-4.73384e+23	-4.62609e+22	0	3.285e+23	1.7936e+11	2.42003e+11	0	38188.8	67099.6	0	2.86102e+20	3.8622e+20	0	4.867e+24	1.70319e+11	1.58438e+11	0	23968.9	44445.6	0	8.7408e+21	8.13468e+21	0	5.972e+24	1.88694e+11	1.27608e+11	0	16684.2	34888.9	0	1.26551e+22	8.55752e+21	0	6.39e+23	2.46592e+11	9.90533e+10	0	9016.78	25873.4	0	1.11445e+21	4.47714e+20	0	1.898e+27	7.79671e+11	5.23192e+10	0	873.836	13099.3	0	4.11539e+23	2.76287e+22	0	5.683e+26	1.43369e+12	3.87246e+10	0	259.541	9683.48	0	3.68301e+22	9.86751e+20	0	8.681e+25	2.87544e+12	2.72004e+10	0	64.4026	6800.3	0	1.39749e+21	1.31401e+19	0	1.024e+26	4.49553e+12	2.17201e+10	0	26.3368	5430.06	0	6.74196e+20	3.23865e+18	0	7.342e+22	1.91488e+11	1.33363e+11	0	17104.2	36376.2	0	1.47187e+20	1.02927e+20	0	
10	1.9891e+30	-4.65665e+06	-309838	0	-1.49724	-0.12102	0	-4.56008e+23	-5.31196e+22	0	3.285e+23	2.57021e+11	3.77989e+11	0	39306.8	68675.3	0	1.17266e+20	1.72677e+20	0	4.867e+24	2.20983e+11	2.50049e+11	0	26368.3	46908.4	0	3.84054e+21	4.34903e+21	0	5.972e+24	2.25477e+11	1.9993e+11	0	19760.7	37276.8	0	6.52983e+21	5.79149e+21	0	6.39e+23	2.67741e+11	1.52222e+11	0	11955.7	27291.4	0	7.77165e+20	4.41965e+20	0	1.898e+27	7.81851e+11	7.85516e+10	0	1304.68	13135.4	0	4.05849e+23	4.07948e+22	0	5.683e+26	1.43434e+12	5.80956e+10	0	389.02	9687.81	0	3.67475e+22	1.47628e+21	0	8.681e+25	2.8756e+12	4.08014e+10	0	96.595	6800.68	0	1.3971e+21	1.9704e+19	0	1.024e+26	4.4956e+12	3.25803e+10	0	39.5043	5430.14	0	6.74148e+20	4.8576e+18	0	7.342e+22	2.28916e+11	2.08591e+11	0	19999.8	38695.5	0	7.52137e+19	6.87526e+19	0	
10	1.9891e+30	-8.10525e+06	-608218	0	-1.94918	-0.178879	0	-4.43253e+23	-6.21948e+22	0	3.285e+23	3.36211e+11	5.16201e+11	0	39829	69461.2	0	6.26284e+19	9.63762e+19	0	4.867e+24	2.74999e+11	3.45368e+11	0	27528.1	48292.1	0	2.06318e+21	2.59462e+21	0	5.972e+24	2.66814e+11	2.76183e+11	0	21421.4	38868.8	0	3.73276e+21	3.86676e+21	0	6.39e+23	2.93806e+11	2.08129e+11	0	13982.2	28581.3	0	5.33637e+20	3.78242e+20	0	1.898e+27	7.84885e+11	1.0487e+11	0	1728.44	13185	0	3.98115e+23	5.32192e+22	0	5.683e+26	1.43524e+12	7.7477e+10	0	518.152	9693.86	0	3.66325e+22	1.96119e+21	0	8.681e+25	2.87583e+12	5.44032e+10	0	128.777	6801.21	0	1.39656e+21	2.626e+19	0	1.024e+26	4.49569e+12	4.34407e+10	0	52.6706	5430.25	0	6.74079e+20	6.47603e+18	0	7.342e+22	2.70614e+11	2.8762e+11	0	21553	40229.1	0	4.28581e+19	4.57116e+19	0	
10	1.9891e+30	-1.24453e+07	-1.03178e+06	0	-2.38879	-0.246318	0	-4.31146e+23	-7.19698e+22	0	3.285e+23	4.16193e+11	6.55627e+11	0	40128.8	69928.7	0	3.86912e+19	6.11412e+19	0	4.867e+24	3.30774e+11	4.42876e+11	0	28192.4	49154.9	0	1.26365e+21	1.69559e+21	0	5.972e+24	3.10726e+11	3.55067e+11	0	22413.8	39949.2	0	2.34256e+21	2.68069e+21	0	6.39e+23	3.23254e+11	2.664e+11	0	15382.6	29653	0	3.72742e+20	3.07515e+20	0	1.898e+27	7.88758e+11	1.313e+11	0	2143.05	13247.2	0	3.88546e+23	6.47123e+22	0	5.683e+26	1.43641e+12	9.68722e+10	0	646.822	9701.61	0	3.64855e+22	2.44001e+21	0	8.681e+25	2.87612e+12	6.80063e+10	0	160.944	6801.89	0	1.39587e+21	3.28056e+19	0	1.024e+26	4.49581e+12	5.43013e+10	0	65.8354	5430.4	0	6.73992e+20	8.09374e+18	0	7.342e+22	3.14718e+11	3.6918e+11	0	22479.3	41267.3	0	2.68729e+19	3.16591e+19	0	
10	1.9891e+30	-1.76523e+07	-1.60004e+06	0	-2.81601	-0.32353	0	-4.18509e+23	-8.15237e+22	0	3.285e+23	4.96657e+11	7.95812e+11	0	40322.6	70237.7	0	2.61959e+19	4.21252e+19	0	4.867e+24	3.87612e+11	5.41804e+11	0	28617.4	49737.8	0	8.45586e+20	1.18561e+21	0	5.972e+24	3.56241e+11	4.35771e+11	0	23059.1	40713.4	0	1.58128e+21	1.93874e+21	0	6.39e+23	3.55065e+11	3.26602e+11	0	16373.6	30517.2	0	2.67888e+20	2.46844e+20	0	1.898e+27	7.9345e+11	1.57866e+11	0	2546.73	13321	0	3.77394e+23	7.51271e+22	0	5.683e+26	1.43783e+12	1.16285e+11	0	774.919	9711.03	0	3.63073e+22	2.91132e+21	0	8.681e+25	2.87647e+12	8.16109e+10	0	193.094	6802.72	0	1.39502e+21	3.93381e+19	0	1.024e+26	4.49595e+12	6.51623e+10	0	78.9983	5430.57	0	6.73885e+20	9.71056e+18	0	7.342e+22	3.60318e+11	4.52488e+11	0	23081.4	42001.5	0	1.81397e+19	2.29016e+19	0	
10	1.9891e+30	-2.37007e+07	-2.33211e+06	0	-3.23012	-0.41002	0	-4.05054e+23	-9.03673e+22	0	3.285e+23	5.77445e+11	9.36518e+11	0	40458	70456.8	0	1.88827e+19	3.07375e+19	0	4.867e+24	4.45157e+11	6.41719e+11	0	28910.8	50155.7	0	6.02535e+20	8.71954e+20	0	5.972e+24	4.02832e+11	5.17788e+11	0	23506.8	41276.3	0	1.12875e+21	1.45557e+21	0	6.39e+23	3.88571e+11	3.88356e+11	0	17096.1	31211.5	0	1.9843e+20	1.98835e+20	0	1.898e+27	7.98937e+11	1.84591e+11	0	2937.94	13405.2	0	3.64926e+23	8.43621e+22	0	5.683e+26	1.43951e+12	1.35717e+11	0	902.336	9722.09	0	3.60986e+22	3.37375e+21	0	8.681e+25	2.87689e+12	9.52173e+10	0	225.222	6803.7	0	1.39402e+21	4.58551e+19	0	1.024e+26	4.49613e+12	7.60236e+10	0	92.1589	5430.77	0	6.73758e+20	1.13263e+19	0	7.342e+22	4.06922e+11	5.37058e+11	0	23499.2	42542.5	0	1.29528e+19	1.72054e+19	0	
10	1.9891e+30	-3.05635e+07	-3.24575e+06	0	-3.6303	-0.504931	0	-3.90817e+23	-9.82445e+22	0	3.285e+23	6.58466e+11	1.0776e+12	0	40557.9	70620.1	0	1.42437e+19	2.33939e+19	0	4.867e+24	5.03203e+11	7.42357e+11	0	29124.8	50469	0	4.49816e+20	6.66518e+20	0	5.972e+24	4.50189e+11	6.00788e+11	0	23833.3	41705.5	0	8.41447e+20	1.12757e+21	0	6.39e+23	4.23331e+11	4.5136e+11	0	17638.7	31773.3	0	1.5118e+20	1.61768e+20	0	1.898e+27	8.05193e+11	2.11493e+11	0	3315.44	13498.4	0	3.51424e+23	9.23606e+22	0	5.683e+26	1.44144e+12	1.55174e+11	0	1028.97	9734.76	0	3.58606e+22	3.82601e+21	0	8.681e+25	2.87737e+12	1.08826e+11	0	257.326	6804.83	0	1.39286e+21	5.2354e+19	0	1.024e+26	4.49632e+12	8.68854e+10	0	105.317	5431.01	0	6.73612e+20	1.29409e+19	0	7.342e+22	4.54241e+11	6.22574e+11	0	23804.1	42955.3	0	9.66011e+18	1.33388e+19	0	
10	1.9891e+30	-3.82122e+07	-4.35677e+06	0	-4.01583	-0.60722	0	-3.75953e+23	-1.05032e+23	0	3.285e+23	7.39661e+11	1.21897e+12	0	40634.5	70746.3	0	1.11204e+19	1.83888e+19	0	4.867e+24	5.61623e+11	8.43548e+11	0	29287.4	50712.2	0	3.48011e+20	5.25137e+20	0	5.972e+24	4.98113e+11	6.84548e+11	0	24080.9	42042.3	0	6.49154e+20	8.96431e+20	0	6.39e+23	4.59044e+11	5.15381e+11	0	18057.2	32233	0	1.18104e+20	1.33216e+20	0	1.898e+27	8.12189e+11	2.3859e+11	0	3678.29	13599.4	0	3.3716e+23	9.91077e+22	0	5.683e+26	1.44362e+12	1.74658e+11	0	1154.71	9749.01	0	3.55941e+22	4.26688e+21	0	8.681e+25	2.87792e+12	1.22437e+11	0	289.401	6806.12	0	1.39155e+21	5.88323e+19	0	1.024e+26	4.49655e+12	9.77477e+10	0	118.472	5431.28	0	6.73447e+20	1.4554e+19	0	7.342e+22	5.0209e+11	7.08821e+11	0	24035.3	43279.5	0	7.45593e+18	1.06129e+19	0	
